group 06271, 1 videos, 18363 frames, use time 2.711280 seconds
group 06272, 1 videos, 82478 frames, use time 11.667180 seconds
group 06273, 1 videos, 23225 frames, use time 3.354709 seconds
group 06274, 1 videos, 10874 frames, use time 1.031489 seconds
group 06275, 1 videos, 87639 frames, use time 10.958666 seconds
group 06276, 1 videos, 56186 frames, use time 10.520275 seconds
group 06277, 1 videos, 120311 frames, use time 19.489323 seconds
group 06278, 1 videos, 65437 frames, use time 3.415525 seconds
group 06279, 1 videos, 46324 frames, use time 6.655218 seconds
group 06280, 1 videos, 79 frames, use time 0.048040 seconds
group 06281, 1 videos, 77228 frames, use time 11.061556 seconds
group 06282, 1 videos, 28572 frames, use time 3.215895 seconds
group 06283, 1 videos, 2304 frames, use time 0.331489 seconds
group 06284, 1 videos, 116580 frames, use time 16.406153 seconds
group 06285, 1 videos, 5633 frames, use time 0.908235 seconds
group 06286, 1 videos, 132551 frames, use time 21.996626 seconds
group 06287, 1 videos, 103474 frames, use time 17.699680 seconds
group 06288, 1 videos, 15348 frames, use time 6.107305 seconds
group 06289, 1 videos, 16654 frames, use time 2.446566 seconds
group 06290, 1 videos, 13270 frames, use time 2.570096 seconds
group 06291, 1 videos, 10179 frames, use time 1.481949 seconds
group 06292, 1 videos, 92065 frames, use time 12.477570 seconds
group 06293, 1 videos, 20267 frames, use time 2.791694 seconds
group 06294, 1 videos, 30142 frames, use time 4.306595 seconds
group 06295, 1 videos, 9640 frames, use time 2.130024 seconds
group 06296, 1 videos, 43334 frames, use time 6.226572 seconds
group 06297, 1 videos, 67412 frames, use time 13.314932 seconds
group 06298, 1 videos, 20405 frames, use time 2.344883 seconds
group 06299, 1 videos, 14247 frames, use time 2.100205 seconds
group 06300, 1 videos, 86549 frames, use time 12.805678 seconds
group 06301, 1 videos, 9087 frames, use time 1.337038 seconds
group 06302, 1 videos, 7463 frames, use time 1.162177 seconds
group 06303, 1 videos, 70720 frames, use time 10.127461 seconds
group 06304, 1 videos, 8194 frames, use time 1.365793 seconds
group 06305, 1 videos, 10785 frames, use time 1.585322 seconds
group 06306, 1 videos, 21789 frames, use time 3.507785 seconds
group 06307, 1 videos, 10145 frames, use time 1.550359 seconds
group 06308, 1 videos, 824 frames, use time 0.137933 seconds
group 06309, 1 videos, 45347 frames, use time 6.484538 seconds
group 06310, 1 videos, 1135 frames, use time 0.262703 seconds
group 06311, 1 videos, 1220 frames, use time 0.388049 seconds
group 06312, 1 videos, 5604 frames, use time 1.103149 seconds
group 06313, 1 videos, 1075 frames, use time 0.270362 seconds
group 06314, 1 videos, 11469 frames, use time 1.824105 seconds
group 06315, 1 videos, 88369 frames, use time 16.518410 seconds
group 06316, 1 videos, 21356 frames, use time 2.964586 seconds
group 06317, 1 videos, 17477 frames, use time 2.216870 seconds
group 06318, 1 videos, 93328 frames, use time 13.529270 seconds
group 06319, 1 videos, 14377 frames, use time 2.091145 seconds
group 06320, 1 videos, 3545 frames, use time 0.566467 seconds
group 06321, 1 videos, 45791 frames, use time 6.587135 seconds
group 06322, 1 videos, 36804 frames, use time 5.377343 seconds
group 06323, 1 videos, 36417 frames, use time 5.078448 seconds
group 06324, 1 videos, 4385 frames, use time 0.671230 seconds
group 06325, 1 videos, 31782 frames, use time 7.054919 seconds
group 06326, 1 videos, 4181 frames, use time 0.673825 seconds
group 06327, 1 videos, 1872 frames, use time 0.584666 seconds
group 06328, 1 videos, 3977 frames, use time 0.603348 seconds
group 06329, 1 videos, 56073 frames, use time 8.172183 seconds
group 06330, 1 videos, 506 frames, use time 0.098910 seconds
group 06331, 1 videos, 18343 frames, use time 2.636060 seconds
group 06332, 1 videos, 7195 frames, use time 1.188183 seconds
group 06333, 1 videos, 62554 frames, use time 10.655171 seconds
group 06334, 1 videos, 16276 frames, use time 2.046578 seconds
group 06335, 1 videos, 101037 frames, use time 14.087311 seconds
group 06336, 1 videos, 44013 frames, use time 6.469422 seconds
group 06337, 1 videos, 68801 frames, use time 9.640835 seconds
group 06338, 1 videos, 10222 frames, use time 2.164879 seconds
group 06339, 1 videos, 181177 frames, use time 30.229791 seconds
group 06340, 1 videos, 15611 frames, use time 2.289016 seconds
group 06341, 1 videos, 5401 frames, use time 1.134425 seconds
group 06342, 1 videos, 1014 frames, use time 0.373762 seconds
group 06343, 1 videos, 80853 frames, use time 11.769045 seconds
group 06344, 1 videos, 18605 frames, use time 2.718668 seconds
group 06345, 1 videos, 4286 frames, use time 0.943586 seconds
group 06346, 1 videos, 564 frames, use time 0.234993 seconds
group 06347, 1 videos, 49487 frames, use time 8.665144 seconds
group 06348, 1 videos, 41698 frames, use time 3.707318 seconds
group 06349, 1 videos, 21049 frames, use time 3.034535 seconds
group 06350, 1 videos, 3727 frames, use time 0.729066 seconds
group 06351, 1 videos, 7697 frames, use time 1.983532 seconds
group 06352, 1 videos, 12299 frames, use time 1.979433 seconds
group 06353, 1 videos, 32521 frames, use time 8.397839 seconds
group 06354, 1 videos, 65048 frames, use time 9.407138 seconds
group 06355, 1 videos, 13408 frames, use time 1.712087 seconds
group 06356, 1 videos, 619 frames, use time 0.156608 seconds
group 06357, 1 videos, 5446 frames, use time 1.105234 seconds
group 06358, 1 videos, 53860 frames, use time 7.883996 seconds
group 06359, 1 videos, 7338 frames, use time 1.069836 seconds
group 06360, 1 videos, 86252 frames, use time 12.443497 seconds
group 06361, 1 videos, 51 frames, use time 0.148697 seconds
group 06362, 1 videos, 42601 frames, use time 4.845419 seconds
group 06363, 1 videos, 33166 frames, use time 4.721034 seconds
group 06364, 1 videos, 16765 frames, use time 2.452090 seconds
group 06365, 1 videos, 1031 frames, use time 0.159198 seconds
group 06366, 1 videos, 90037 frames, use time 14.138089 seconds
group 06367, 1 videos, 8037 frames, use time 1.272939 seconds
group 06368, 1 videos, 49114 frames, use time 6.606500 seconds
group 06369, 1 videos, 15354 frames, use time 1.770150 seconds
group 06370, 1 videos, 20612 frames, use time 2.824064 seconds
group 06371, 1 videos, 41768 frames, use time 6.185865 seconds
group 06372, 1 videos, 14057 frames, use time 2.044867 seconds
group 06373, 1 videos, 23546 frames, use time 3.353287 seconds
group 06374, 1 videos, 76083 frames, use time 10.597016 seconds
group 06375, 1 videos, 81102 frames, use time 11.095459 seconds
group 06376, 1 videos, 105236 frames, use time 10.985816 seconds
group 06377, 1 videos, 73164 frames, use time 10.556948 seconds
group 06378, 1 videos, 3360 frames, use time 0.594793 seconds
group 06379, 1 videos, 10685 frames, use time 2.987673 seconds
group 06380, 1 videos, 70296 frames, use time 10.257566 seconds
group 06381, 1 videos, 1397 frames, use time 0.171561 seconds
group 06382, 1 videos, 42947 frames, use time 6.013719 seconds
group 06383, 1 videos, 40462 frames, use time 6.274967 seconds
group 06384, 1 videos, 51078 frames, use time 7.703535 seconds
group 06385, 1 videos, 16144 frames, use time 1.899577 seconds
group 06386, 1 videos, 10974 frames, use time 1.683047 seconds
group 06387, 1 videos, 6137 frames, use time 0.972312 seconds
group 06388, 1 videos, 20873 frames, use time 2.968293 seconds
group 06389, 1 videos, 28710 frames, use time 4.581977 seconds
group 06390, 1 videos, 1282 frames, use time 0.205224 seconds
group 06391, 1 videos, 22439 frames, use time 3.291687 seconds
group 06392, 1 videos, 2286 frames, use time 0.387561 seconds
group 06393, 1 videos, 3470 frames, use time 0.430094 seconds
group 06394, 1 videos, 4570 frames, use time 0.461619 seconds
group 06395, 1 videos, 83650 frames, use time 9.811937 seconds
group 06396, 1 videos, 10302 frames, use time 2.007744 seconds
group 06397, 1 videos, 85964 frames, use time 12.223247 seconds
group 06398, 1 videos, 9286 frames, use time 1.981991 seconds
group 06399, 1 videos, 49406 frames, use time 7.146593 seconds
group 06400, 1 videos, 11338 frames, use time 1.525453 seconds
group 06401, 1 videos, 29318 frames, use time 4.147195 seconds
group 06402, 1 videos, 27001 frames, use time 3.259554 seconds
group 06403, 1 videos, 120702 frames, use time 17.426773 seconds
group 06404, 1 videos, 15888 frames, use time 4.349061 seconds
group 06405, 1 videos, 18356 frames, use time 2.739798 seconds
group 06406, 1 videos, 458 frames, use time 0.116754 seconds
group 06407, 1 videos, 47030 frames, use time 5.672481 seconds
group 06408, 1 videos, 54478 frames, use time 12.260183 seconds
group 06409, 1 videos, 42021 frames, use time 5.848339 seconds
group 06410, 1 videos, 92170 frames, use time 13.020795 seconds
group 06411, 1 videos, 5422 frames, use time 0.911323 seconds
group 06412, 1 videos, 5495 frames, use time 0.647640 seconds
group 06413, 1 videos, 4276 frames, use time 0.707356 seconds
group 06414, 1 videos, 797 frames, use time 0.155501 seconds
group 06415, 1 videos, 75436 frames, use time 10.932514 seconds
group 06416, 1 videos, 39412 frames, use time 5.743639 seconds
group 06417, 1 videos, 12729 frames, use time 2.716420 seconds
group 06418, 1 videos, 63135 frames, use time 18.577901 seconds
group 06419, 1 videos, 163996 frames, use time 27.058608 seconds
group 06420, 1 videos, 948 frames, use time 0.258330 seconds
group 06421, 1 videos, 1179 frames, use time 0.276875 seconds
group 06422, 1 videos, 90618 frames, use time 15.976868 seconds
group 06423, 1 videos, 91035 frames, use time 14.924646 seconds
group 06424, 1 videos, 28891 frames, use time 4.174274 seconds
group 06425, 1 videos, 17428 frames, use time 1.996202 seconds
group 06426, 1 videos, 8445 frames, use time 1.099663 seconds
group 06427, 1 videos, 275614 frames, use time 57.093810 seconds
group 06428, 1 videos, 22910 frames, use time 3.585211 seconds
group 06429, 1 videos, 71670 frames, use time 10.310007 seconds
group 06430, 1 videos, 20502 frames, use time 2.737186 seconds
group 06431, 1 videos, 26705 frames, use time 5.429925 seconds
group 06432, 1 videos, 21937 frames, use time 1.931074 seconds
group 06433, 1 videos, 69283 frames, use time 12.744990 seconds
group 06434, 1 videos, 6921 frames, use time 1.049672 seconds
group 06435, 1 videos, 4813 frames, use time 0.713990 seconds
group 06436, 1 videos, 51551 frames, use time 5.819279 seconds
group 06437, 1 videos, 10132 frames, use time 1.531107 seconds
group 06438, 1 videos, 348 frames, use time 0.131809 seconds
group 06439, 1 videos, 1956 frames, use time 0.406254 seconds
group 06440, 1 videos, 7313 frames, use time 1.135048 seconds
group 06441, 1 videos, 3272 frames, use time 0.225809 seconds
group 06442, 1 videos, 7288 frames, use time 1.181921 seconds
group 06443, 1 videos, 96140 frames, use time 8.801424 seconds
group 06444, 1 videos, 83484 frames, use time 11.363715 seconds
group 06445, 1 videos, 10792 frames, use time 2.812783 seconds
group 06446, 1 videos, 79132 frames, use time 11.117600 seconds
group 06447, 1 videos, 13830 frames, use time 1.939164 seconds
group 06448, 1 videos, 12264 frames, use time 1.668055 seconds
group 06449, 1 videos, 24976 frames, use time 3.653235 seconds
group 06450, 1 videos, 27392 frames, use time 3.593196 seconds
group 06451, 1 videos, 6380 frames, use time 0.709514 seconds
group 06452, 1 videos, 5042 frames, use time 0.664762 seconds
group 06453, 1 videos, 980 frames, use time 0.218968 seconds
group 06454, 1 videos, 2214 frames, use time 0.249784 seconds
group 06455, 1 videos, 11378 frames, use time 1.467709 seconds
group 06456, 1 videos, 229 frames, use time 0.097365 seconds
group 06457, 1 videos, 10727 frames, use time 2.049128 seconds
group 06458, 1 videos, 1602 frames, use time 0.298837 seconds
group 06459, 1 videos, 38432 frames, use time 5.005582 seconds
group 06460, 1 videos, 14397 frames, use time 1.782103 seconds
group 06461, 1 videos, 88142 frames, use time 12.647036 seconds
group 06462, 1 videos, 2815 frames, use time 0.254312 seconds
group 06463, 1 videos, 78993 frames, use time 11.362994 seconds
group 06464, 1 videos, 73677 frames, use time 10.514558 seconds
group 06465, 1 videos, 624 frames, use time 0.121025 seconds
group 06466, 1 videos, 12699 frames, use time 1.451422 seconds
group 06467, 1 videos, 49752 frames, use time 7.104997 seconds
group 06468, 1 videos, 6179 frames, use time 1.078349 seconds
group 06469, 1 videos, 36498 frames, use time 11.265262 seconds
group 06470, 1 videos, 19019 frames, use time 3.151507 seconds
group 06471, 1 videos, 11705 frames, use time 1.375266 seconds
group 06472, 1 videos, 102427 frames, use time 12.414402 seconds
group 06473, 1 videos, 14839 frames, use time 2.653108 seconds
group 06474, 1 videos, 12406 frames, use time 1.827536 seconds
group 06475, 1 videos, 9765 frames, use time 2.160824 seconds
group 06476, 1 videos, 25052 frames, use time 3.907325 seconds
group 06477, 1 videos, 159048 frames, use time 26.329998 seconds
group 06478, 1 videos, 63625 frames, use time 9.016937 seconds
group 06479, 1 videos, 361840 frames, use time 64.238201 seconds
group 06480, 1 videos, 78726 frames, use time 11.197708 seconds
group 06481, 1 videos, 26031 frames, use time 3.785715 seconds
group 06482, 1 videos, 71182 frames, use time 12.067864 seconds
group 06483, 1 videos, 47848 frames, use time 6.940697 seconds
group 06484, 1 videos, 2203 frames, use time 0.417299 seconds
group 06485, 1 videos, 42952 frames, use time 4.811882 seconds
group 06486, 1 videos, 57174 frames, use time 6.504035 seconds
group 06487, 1 videos, 2200 frames, use time 0.382173 seconds
group 06488, 1 videos, 689 frames, use time 0.141659 seconds
group 06489, 1 videos, 39650 frames, use time 5.689229 seconds
group 06490, 1 videos, 23473 frames, use time 3.440421 seconds
group 06491, 1 videos, 947 frames, use time 0.392690 seconds
group 06492, 1 videos, 1067 frames, use time 0.263901 seconds
group 06493, 1 videos, 86999 frames, use time 8.867552 seconds
group 06494, 1 videos, 3357 frames, use time 0.522891 seconds
group 06495, 1 videos, 1350 frames, use time 0.087560 seconds
group 06496, 1 videos, 1461 frames, use time 0.258173 seconds
group 06497, 1 videos, 1456 frames, use time 0.231145 seconds
group 06498, 1 videos, 343 frames, use time 0.067522 seconds
group 06499, 1 videos, 19037 frames, use time 3.384881 seconds
group 06500, 1 videos, 7388 frames, use time 1.109805 seconds
group 06501, 1 videos, 94527 frames, use time 7.424059 seconds
group 06502, 1 videos, 5826 frames, use time 0.732156 seconds
group 06503, 1 videos, 7807 frames, use time 0.822497 seconds
group 06504, 0 videos, 0 frames, use time 0.047208 seconds
group 06505, 1 videos, 41461 frames, use time 7.349902 seconds
group 06506, 1 videos, 103369 frames, use time 14.970682 seconds
group 06507, 1 videos, 74187 frames, use time 10.706694 seconds
group 06508, 1 videos, 7604 frames, use time 0.619953 seconds
group 06509, 1 videos, 12563 frames, use time 1.937101 seconds
group 06510, 1 videos, 36530 frames, use time 5.529535 seconds
group 06511, 1 videos, 12670 frames, use time 1.141151 seconds
group 06512, 1 videos, 2128 frames, use time 0.320712 seconds
group 06513, 1 videos, 29303 frames, use time 4.031338 seconds
group 06514, 1 videos, 565 frames, use time 0.081695 seconds
group 06515, 1 videos, 71354 frames, use time 6.136844 seconds
group 06516, 1 videos, 24304 frames, use time 3.110450 seconds
group 06517, 1 videos, 53209 frames, use time 7.625297 seconds
group 06518, 1 videos, 13464 frames, use time 3.416383 seconds
