Room,Stream,Performer,Link
63483176734396100,63483176565101900,48404051395616000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63483176565101988/hls/63483176565101988-48404051395616014r1471893172.m3u8
63483282470702800,63483281949080900,48404051395616000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63483281949080922/hls/63483281949080922-48404051395616014r1471893222.m3u8
63483658039172800,63483652981396800,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63483652981396807/hls/63483652981396807-37171206849282286r1471893399.m3u8
63483658039172800,63483652981396800,37171206849282200,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63483652981396807/hls/63483652981396807-37171206849282286r1471894916.m3u8
63484255358390000,63484255168124300,48404051395616000,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63484255168124325/hls/63484255168124325-48404051395616014r1471893686.m3u8
63485627566886600,63485622305697600,45566142774776900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63485622305697615/hls/63485622305697615-45566142774776906r1471894338.m3u8
63496394494156500,63496389727891200,45566142774776900,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63496389727891284/hls/63496389727891284-45566142774776906r1471899472.m3u8
63505686823673600,63505686574683000,31045571313558700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63505686574683074/hls/63505686574683074-31045571313558736r1471903905.m3u8
63506603088252700,63506598110185800,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63506598110185892/hls/63506598110185892-43445978767789165r1471904340.m3u8
63506603088252700,63506598110185800,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63506598110185892/hls/63506598110185892-43445978767789165r1471904457.m3u8
63506603088252700,63506598110185800,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63506598110185892/hls/63506598110185892-43445978767789165r1471905132.m3u8
63508462333042900,63508457864566000,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63508457864566096/hls/63508457864566096-43445978767789165r1471905227.m3u8
63508462333042900,63508457864566000,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63508457864566096/hls/63508457864566096-43445978767789165r1471905231.m3u8
63508462333042900,63508457864566000,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63508457864566096/hls/63508457864566096-43445978767789165r1471905271.m3u8
63508462333042900,63508457864566000,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63508457864566096/hls/63508457864566096-43445978767789165r1471906433.m3u8
63508462333042900,63508457864566000,43445978767789100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63508457864566096/hls/63508457864566096-43445978767789165r1471906439.m3u8
63516271911079700,63516267792846200,50723234246563800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63516267792846255/hls/63516267792846255-50723234246563853r1471908951.m3u8
63517487430868700,63517481051886900,54359981935315800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63517481051886943/hls/63517481051886943-54359981935315870r1471909529.m3u8
63517487430868700,63517481051886900,54359981935315800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63517481051886943/hls/63517481051886943-54359981935315870r1471909550.m3u8
63517487430868700,63517481051886900,54359981935315800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63517481051886943/hls/63517481051886943-54359981935315870r1471909617.m3u8
63517487430868700,63517481051886900,54359981935315800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63517481051886943/hls/63517481051886943-54359981935315870r1471910547.m3u8
63517487430868700,63517481051886900,54359981935315800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63517481051886943/hls/63517481051886943-54359981935315870r1471910979.m3u8
63517487430868700,63517481051886900,54359981935315800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63517481051886943/hls/63517481051886943-54359981935315870r1471911108.m3u8
63526694796365600,63526689696666500,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63526689696666590/hls/63526689696666590-31131810794463145r1471913920.m3u8
63526694796365600,63526689696666500,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63526689696666590/hls/63526689696666590-31131810794463145r1471914052.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471914119.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471919060.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471919415.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471919425.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471921349.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924554.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924590.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924670.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924772.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924803.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924823.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924894.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471924944.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925016.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925091.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925122.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925140.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925163.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925168.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925269.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925289.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925381.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925502.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925564.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925593.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925636.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925654.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925684.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925805.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925817.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925866.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925947.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471925987.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471926291.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471926586.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471926606.m3u8
63527110170873600,63527105786303900,31131810794463100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527105786303950/hls/63527105786303950-31131810794463145r1471926627.m3u8
63527771736346400,63527758478711700,55579094410080600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527758478711735/hls/63527758478711735-55579094410080624r1471914430.m3u8
63527771736346400,63527758478711700,55579094410080600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63527758478711735/hls/63527758478711735-55579094410080624r1471918048.m3u8
63528211217621300,63528204800905700,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528204800905724/hls/63528204800905724-51613980927465734r1471914643.m3u8
63528211217621300,63528204800905700,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528204800905724/hls/63528204800905724-51613980927465734r1471914835.m3u8
63528211217621300,63528204800905700,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528204800905724/hls/63528204800905724-51613980927465734r1471916022.m3u8
63528211217621300,63528204800905700,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528204800905724/hls/63528204800905724-51613980927465734r1471916866.m3u8
63528211217621300,63528204800905700,51613980927465700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528204800905724/hls/63528204800905724-51613980927465734r1471917835.m3u8
63528234751861000,63528228844753400,51396800136877800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528228844753405/hls/63528228844753405-51396800136877892r1471914654.m3u8
63528234751861000,63528228844753400,51396800136877800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528228844753405/hls/63528228844753405-51396800136877892r1471914789.m3u8
63528234751861000,63528228844753400,51396800136877800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528228844753405/hls/63528228844753405-51396800136877892r1471914900.m3u8
63528234751861000,63528228844753400,51396800136877800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528228844753405/hls/63528228844753405-51396800136877892r1471915910.m3u8
63528234751861000,63528228844753400,51396800136877800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528228844753405/hls/63528228844753405-51396800136877892r1471917592.m3u8
63528234751861000,63528228844753400,51396800136877800,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63528228844753405/hls/63528228844753405-51396800136877892r1471920262.m3u8
63530164693733200,63530164073546600,52683441243695100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63530164073546656/hls/63530164073546656-52683441243695171r1471915577.m3u8
63530899181379300,63530898894638500,53272535766146600,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63530898894638539/hls/63530898894638539-53272535766146639r1471915927.m3u8
63533450251444000,63533449981482400,53782875536890400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63533449981482468/hls/63533449981482468-53782875536890474r1471917144.m3u8
63545734648528900,63545730895204900,52868343920602700,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63545730895204911/hls/63545730895204911-52868343920602753r1471923000.m3u8
63546865642611100,63546850283635600,54307639642834400,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63546850283635694/hls/63546850283635694-54307639642834447r1471923534.m3u8
63549929585876900,63549792290096100,49849826646436100,http://qiubailive.ks3-cn-beijing.ksyun.com/record/live/63549792290096141/hls/63549792290096141-49849826646436159r1471924937.m3u8
